930 1 1 730 11467 -122 0 5 1660 2160 0 0 1 34848 4 98052 47 1933
2360 2 4 0 4700 -122 0 8 2360 1730 0 0 2 6000 4 98107 47 1904
890 1 2 330 7800 -122 0 7 1220 1290 0 0 1 8075 4 98001 47 1969
2620 2 3 0 11884 -122 0 8 2620 2620 0 0 2 7553 4 98056 47 1996
2570 2 3 0 5669 -122 0 9 2570 2470 0 0 2 5520 4 98074 47 2000
2600 2 3 1620 30617 -122 0 8 4220 2410 0 0 1 24186 4 98166 47 1984
3595 2 3 0 5639 -122 0 9 3595 3625 0 0 2 5639 5 98053 47 2014
1570 1 3 0 2640 -122 0 7 1570 1580 0 0 2 2280 3 98119 47 1922
920 1 4 360 8808 -122 0 6 1280 1340 0 0 1 9656 3 98058 47 1959
3160 2 3 0 9232 -121 0 8 3160 3050 0 0 2 13603 3 98019 47 2003
990 1 3 0 8840 -122 0 6 990 1228 0 0 1 8528 3 98023 47 1966
2290 2 4 0 13685 -122 0 9 2290 2680 0 0 2 13416 4 98007 47 1981
1250 1 4 0 5100 -122 0 7 1250 970 0 0 1 5963 3 98115 47 1953
2165 2 5 588 72513 -122 0 9 2753 2680 1 2 1 65005 3 98070 47 1953
1190 1 3 0 9364 -122 0 7 1190 1190 0 0 1 9199 3 98148 47 1955
1640 2 4 1510 9133 -122 0 8 3150 1990 0 0 1 9134 5 98056 47 1966
1000 1 4 410 4080 -122 0 7 1410 1410 0 0 1 4080 3 98117 47 1950
990 1 3 990 6738 -122 0 7 1980 1480 0 0 1 8550 2 98117 47 1981
2130 2 3 600 6000 -122 0 8 2730 2730 0 0 1 6000 5 98105 47 1927
2830 2 3 0 5000 -122 0 9 2830 1950 0 0 2 5000 4 98105 47 1995
2250 2 3 0 4500 -122 0 7 2250 2250 0 0 2 4495 4 98042 47 2008
2420 2 3 0 4750 -122 0 8 2420 2690 0 0 2 4750 3 98042 47 2003
3250 3 4 0 11044 -122 0 8 3250 2960 0 4 2 14342 5 98008 47 1968
1850 3 3 0 8542 -122 0 8 1850 2270 0 0 2 9976 4 98059 47 1991
1590 2 4 560 18900 -122 0 8 2150 2570 0 3 1 21235 3 98166 47 1959
1260 1 3 0 8750 -122 0 7 1260 1290 0 0 1 8400 3 98148 47 1954
2519 1 5 0 9500 -122 0 8 2519 2500 0 0 2 8690 3 98166 47 1973
1540 1 3 0 3090 -122 0 8 1540 1580 0 0 3 1044 3 98115 47 2014
1110 2 3 550 4080 -122 0 7 1660 1440 0 0 1 6000 3 98122 47 1979
1770 2 5 1000 4000 -122 0 7 2770 1440 0 0 1 3809 3 98144 47 1925
2720 2 3 0 11049 -122 0 10 2720 2750 0 0 2 11049 4 98004 47 1989
2240 2 3 0 4557 -122 0 7 2240 2221 0 0 2 4648 4 98001 47 2005
1000 1 4 0 12635 -122 0 7 1000 1010 0 0 1 12070 3 98042 47 1968
1600 2 3 1600 20158 -122 0 8 3200 3390 0 0 1 20158 5 98004 47 1965
3070 3 4 1700 38917 -122 0 11 4770 3530 0 0 1 50094 5 98005 47 1973
1260 2 4 0 4745 -122 0 7 1260 1640 0 0 1 5612 3 98034 47 1972
2250 2 5 500 7807 -122 0 7 2750 1510 0 0 1 7807 4 98125 47 1916
2380 2 3 0 5000 -122 0 8 2380 2420 0 0 2 5000 4 98038 47 2005
1090 1 5 700 50529 -122 0 7 1790 1940 0 0 1 50529 3 98042 47 1965
2390 4 4 1040 35020 -121 0 10 3430 3240 0 0 2 35102 4 98075 47 1986
880 1 3 880 7500 -122 0 7 1760 1680 0 0 1 7300 4 98008 47 1956
1040 1 3 0 5060 -122 0 7 1040 890 0 0 1 5060 3 98116 47 1941
910 1 4 500 5693 -122 0 7 1410 1130 0 0 1 5060 3 98133 47 1956
3450 2 3 0 39750 -122 0 10 3450 3350 0 0 2 39683 4 98010 47 2002
2350 2 3 0 5363 -122 0 8 2350 2350 0 0 2 5100 3 98038 47 2003
1900 2 3 0 6405 -122 0 7 1900 1870 0 0 2 5889 4 98038 47 1992
1010 1 3 1010 6720 -122 0 7 2020 1720 0 0 1 6720 2 98118 47 1948
1680 1 3 0 8797 -122 0 8 1680 1850 0 0 1 8712 3 98059 47 1964
960 1 3 0 7203 -122 0 6 960 1570 0 0 1 6634 3 98125 47 1952
1900 1 3 240 4800 -122 0 9 2140 2020 0 0 2 3600 3 98119 47 1925
2660 2 5 0 8165 -122 0 7 2660 1590 0 0 1 8400 5 98092 47 1961
1980 3 3 790 7349 -122 0 9 2770 1900 0 0 2 6278 3 98056 47 2006
1610 2 4 0 2025 -122 0 7 1610 1950 0 0 2 2040 2 98056 47 1979
765 1 3 265 1106 -122 0 7 1030 1030 0 0 2 1066 2 98136 47 2006
1980 2 3 0 7510 -122 0 7 1980 1980 0 0 2 7403 4 98023 47 1988
3520 2 4 0 6250 -122 0 10 3520 2520 0 0 2 6353 5 98199 47 2001
1200 1 3 0 10500 -122 0 7 1200 1350 0 0 1 10500 3 98023 47 1962
1290 1 3 290 4500 -122 0 8 1580 1570 0 0 1 5000 3 98117 47 1939
1290 1 3 290 4500 -122 0 8 1580 1570 0 0 1 5000 3 98117 47 1939
2390 2 3 910 6045 -122 1991 7 3300 1950 0 0 1 10250 4 98040 47 1946
1960 1 3 0 15616 -122 0 7 1960 1750 0 0 1 15681 3 98032 47 1967
1160 1 4 0 6400 -122 0 7 1160 1160 0 0 1 6400 4 98023 47 1975
1210 1 5 600 135036 -121 0 7 1810 1650 0 0 1 41800 3 98038 47 1980
2320 2 3 0 35065 -121 0 9 2320 2550 0 2 2 36847 3 98045 47 1992
1270 2 5 800 4500 -122 0 9 2070 2200 0 0 1 13241 3 98102 47 1910
1440 2 4 540 3478 -122 0 7 1980 1610 0 0 1 3478 3 98117 47 1929
2190 2 4 0 47777 -122 0 8 2190 2570 0 0 2 107593 3 98077 47 1983
2920 2 3 0 8113 -122 2010 8 2920 2370 0 0 2 8113 3 98004 47 1950
1210 1 3 0 14910 -122 0 7 1210 1640 0 0 1 33919 3 98058 47 1954
1460 2 4 880 8162 -122 0 8 2340 2250 0 0 1 10005 3 98058 47 1978
1170 1 4 500 4005 -122 0 7 1670 1240 0 0 1 4005 3 98117 47 1939
1240 1 4 0 4966 -122 0 8 1240 1270 0 0 1 2493 2 98198 47 1985
3140 2 4 0 35001 -122 0 10 3140 2990 0 0 2 28037 4 98077 47 1991
2030 1 4 0 9433 -122 0 7 2030 2500 0 0 2 12342 5 98052 47 1942
2310 2 3 0 9636 -122 0 8 2310 1940 0 0 2 9624 4 98027 47 1984
700 1 5 560 3536 -122 0 6 1260 1380 0 0 1 3328 3 98103 47 1905
1160 1 4 380 11656 -122 0 7 1540 1540 0 0 1 12600 3 98038 47 1980
1080 1 3 1000 5500 -122 0 7 2080 2090 0 2 1 5969 3 98108 47 1971
2520 2 3 710 8517 -122 0 9 3230 2640 0 3 2 16171 4 98001 47 2001
2780 3 3 1600 6350 -122 1999 8 4380 1830 0 0 2 6350 3 98117 47 1900
1590 3 3 0 3166 -122 0 8 1590 1620 0 0 3 1102 3 98103 47 2010
880 1 4 0 6780 -122 0 6 880 1190 0 0 1 6780 2 98178 47 1945
1570 2 3 0 9000 -122 0 6 1570 1880 0 0 1 9600 4 98168 47 1950
1610 1 4 0 4040 -122 0 7 1610 1610 0 0 1 2982 4 98144 47 1925
1560 2 3 840 10856 -122 0 8 2400 2340 0 2 1 6474 3 98177 47 1964
1450 2 3 0 9104 -122 0 7 1450 1580 0 0 1 9132 3 98034 47 1987
770 1 3 0 6000 -122 0 6 770 1710 0 0 1 6000 2 98117 47 1953
1720 1 5 380 4400 -122 0 7 2100 1850 0 0 1 4400 4 98118 47 1924
2910 2 3 0 13992 -122 0 9 2910 2700 0 0 2 10204 3 98052 47 1990
1980 2 3 770 11275 -122 1992 8 2750 3060 0 0 1 17789 4 98004 47 1914
1620 2 3 480 8712 -122 0 8 2100 2660 0 2 1 8201 3 98178 47 1967
1360 2 3 800 8400 -122 0 8 2160 2090 0 0 1 8811 4 98023 47 1978
1720 3 5 600 4960 -122 0 7 2320 1700 0 0 2 4960 5 98103 47 1926
2070 2 3 0 3748 -121 0 7 2070 1970 0 0 2 4310 4 98065 47 2004
1060 1 4 0 7680 -122 0 7 1060 1420 0 0 1 7875 3 98092 47 1986
1440 2 3 570 9793 -122 0 8 2010 2060 0 0 1 9603 4 98027 47 1986
2460 3 3 1490 88500 -122 0 9 3950 2480 0 0 1 111078 3 98052 47 1989
1390 2 3 620 1662 -121 0 8 2010 1690 0 0 2 2287 3 98029 47 2014
2140 3 3 0 2285 -122 0 9 2140 1540 0 0 3 2278 4 98107 47 2005
1320 1 4 0 19265 -122 0 7 1320 1550 0 0 1 17390 3 98003 47 1956
1010 1 3 1010 8140 -122 0 7 2020 1750 0 0 1 7840 4 98003 47 1968
1340 2 4 1250 10436 -122 0 8 2590 1550 0 0 1 10002 4 98028 47 1968
1190 1 3 0 5715 -122 0 6 1190 1060 0 0 1 4440 2 98125 47 1981
1170 2 3 0 1310 -122 0 8 1170 1350 0 0 3 1249 3 98107 47 2014
1110 1 3 0 3600 -122 0 7 1110 1170 0 0 1 3200 2 98119 47 1925
1550 2 4 1270 9375 -122 0 8 2820 2820 0 0 1 9375 5 98006 47 1968
1010 1 4 600 8579 -122 0 7 1610 1610 0 0 1 8579 3 98058 47 1962
940 1 4 120 7940 -122 0 7 1060 1560 0 0 1 8097 3 98133 47 1923
1380 2 4 650 8824 -122 0 8 2030 2230 0 0 1 8517 4 98006 47 1961
3670 2 4 0 87991 -122 0 9 3670 2840 0 0 2 315374 4 98077 47 1994
2370 1 3 180 4000 -122 0 8 2550 2200 0 0 2 4000 4 98109 47 1905
2420 2 3 0 193842 -121 0 7 2420 1940 0 0 2 60984 2 98027 47 2007
1130 2 4 1130 18000 -122 0 8 2260 1360 0 0 1 12500 5 98032 47 1960
980 1 3 450 4599 -122 0 7 1430 1450 0 0 1 3455 3 98103 47 1947
1360 2 3 0 3090 -122 0 8 1360 1500 0 0 2 3090 3 98103 47 1990
1110 1 3 0 5000 -122 0 7 1110 1420 0 0 1 5000 3 98107 47 1947
1250 1 4 0 8633 -122 0 7 1250 1680 0 0 1 8200 3 98003 47 1954
3540 3 3 1640 9750 -122 0 12 5180 3160 0 3 2 19850 4 98006 47 2006
700 1 3 0 5100 -122 0 7 700 1010 0 0 1 5100 1 98115 47 1942
1180 1 4 0 7669 -122 0 7 1180 1190 0 0 1 7669 3 98058 47 1967
2500 3 3 1460 13675 -122 0 9 3960 2640 0 0 2 25245 5 98056 47 1996
1620 2 3 1020 7875 -122 0 8 2640 1980 0 0 1 7500 4 98023 47 1967
1270 2 3 0 7198 -121 2013 7 1270 1160 0 0 1 7198 3 98022 47 1916
1760 1 4 0 11180 -122 0 8 1760 1730 0 0 1 11180 4 98059 47 1968
1030 2 3 1030 11680 -122 0 7 2060 1010 0 0 1 8632 5 98146 47 1962
1780 1 3 0 9660 -122 0 7 1780 1200 0 0 1 9660 3 98034 47 1962
3400 2 3 0 12601 -122 0 10 3400 3400 0 0 2 16603 3 98075 47 2000
1160 2 3 750 8152 -122 0 7 1910 1710 0 0 1 7280 3 98034 47 1979
1010 2 4 1010 36590 -122 0 7 2020 2110 0 0 1 38332 3 98027 47 1975
1180 1 3 400 7500 -122 0 7 1580 1640 0 0 1 7000 3 98034 47 1976
700 1 5 640 9750 -122 0 5 1340 1830 0 0 1 7250 2 98198 47 1949
2680 2 3 0 4500 -122 0 9 2680 2920 0 0 2 4499 4 98006 47 1999
1610 2 4 1070 8750 -122 0 8 2680 2480 0 0 1 9750 3 98034 47 1979
1370 2 5 0 7288 -122 0 7 1370 1770 0 0 1 8336 3 98133 47 1964
1560 1 3 0 7920 -122 0 7 1560 1070 0 0 1 21000 3 98166 47 1954
1670 1 4 490 7350 -122 0 7 2160 1930 0 0 1 7140 3 98023 47 1978
1340 1 3 0 7940 -122 0 7 1340 1480 0 0 1 7912 3 98133 47 1955
2570 2 3 1310 35230 -122 0 10 3880 3740 0 0 2 35003 4 98033 47 1984
2590 2 4 0 8335 -122 0 8 2590 2260 0 0 2 8190 4 98006 47 1980
820 2 3 300 1795 -122 0 8 1120 1590 0 0 2 1100 3 98122 47 2008
1320 2 3 650 2150 -122 0 7 1970 1280 0 0 1 5400 5 98144 47 1986
1220 1 3 0 4800 -122 0 6 1220 1200 0 0 1 4800 3 98122 47 1901
1320 1 4 630 8941 -121 0 7 1950 1950 0 2 1 7560 3 98022 47 1975
1060 1 3 290 8280 -122 0 7 1350 1540 0 0 1 8220 2 98177 47 1949
1670 2 3 0 6183 -122 0 7 1670 1670 0 0 2 5797 3 98030 47 1988
1680 3 4 700 5375 -122 0 7 2380 1410 0 0 1 5125 4 98126 47 1925
2440 3 5 0 9600 -122 0 7 2440 2290 0 0 2 9600 4 98034 47 1961
1050 1 3 0 3417 -122 0 7 1050 1050 0 0 2 3419 2 98038 47 1996
2140 2 3 990 9984 -122 0 9 3130 2260 0 0 2 13412 4 98052 47 1993
2090 3 4 2000 10270 -122 0 10 4090 2540 0 2 1 12850 5 98033 47 1986
1100 1 4 390 8910 -122 0 8 1490 2190 0 0 1 10000 4 98023 47 1969
1900 2 3 0 8744 -122 0 8 1900 2030 0 0 2 8744 3 98074 47 1987
1330 1 4 0 4400 -122 0 6 1330 1330 0 0 1 2400 4 98103 47 1901
1430 2 3 800 9340 -122 0 8 2230 2230 0 0 1 10026 3 98052 47 1975
1220 1 3 430 8400 -122 0 7 1650 1540 0 0 1 9480 3 98034 47 1977
1190 1 3 0 7980 -122 0 6 1190 1230 0 0 1 8820 3 98058 47 1959
2140 2 4 0 10083 -122 0 8 2140 2680 0 0 1 9897 3 98040 47 1959
1420 2 4 760 7818 -122 0 7 2180 1900 0 0 1 7508 3 98133 47 1962
1060 1 3 0 10228 -122 0 7 1060 1570 0 0 1 10228 3 98155 47 1948
1690 2 3 0 5001 -122 0 8 1690 2550 0 0 2 5025 3 98023 47 2003
1130 2 5 840 6480 -122 0 7 1970 1500 0 0 1 6480 4 98108 47 1920
2150 2 3 0 2385 -122 0 8 2150 1750 0 0 2 4084 3 98126 47 2007
1910 2 3 0 67268 -121 0 7 1910 2330 0 0 2 66211 3 98024 47 1997
1350 1 4 0 50965 -121 0 7 1350 1560 0 0 1 155073 3 98038 47 1969
860 1 4 0 9514 -122 0 6 860 1300 0 0 1 11725 3 98056 47 1943
1940 2 3 0 10450 -122 0 8 1940 2030 0 0 2 14952 3 98042 47 1994
1010 1 3 0 5000 -122 0 7 1010 1680 0 0 1 5000 3 98107 47 1952
900 1 4 400 7500 -122 0 7 1300 1430 0 0 1 7370 3 98023 47 1976
910 1 4 0 8040 -122 0 6 910 1400 0 0 1 8450 3 98059 47 1962
1630 1 4 850 10744 -122 0 9 2480 2770 0 0 1 11010 4 98040 47 1966
2440 2 3 0 4587 -122 0 8 2440 2750 0 0 2 4587 3 98052 47 2010
1010 1 3 0 5000 -122 0 7 1010 1290 0 0 1 5864 3 98116 47 1915
900 0 3 0 14280 -122 0 6 900 1250 0 0 1 9600 2 98166 47 1941
1600 3 3 700 1312 -122 1994 7 2300 1560 0 0 2 3404 6 98133 47 1920
1550 2 3 0 6397 -122 0 8 1550 1630 0 0 2 7579 4 98038 47 1993
1060 2 3 210 1327 -122 0 8 1270 1160 0 0 2 1566 3 98105 47 2014
2240 2 3 0 12368 -122 0 9 2240 2520 0 0 1 12032 4 98074 47 1983
2714 2 3 0 18386 -122 0 9 2714 2590 0 0 2 17936 3 98001 47 2005
1720 2 3 0 8700 -122 0 8 1720 2130 0 0 2 6270 4 98118 47 1978
850 1 3 0 14459 -122 0 6 850 1100 0 0 1 16400 2 98168 47 1923
1870 3 3 1430 20953 -122 1991 9 3300 3836 0 3 1 33474 5 98040 47 1957
2250 2 3 0 5390 -122 0 8 2250 1320 0 0 2 5692 3 98146 47 2000
1950 2 3 1950 5184 -122 0 8 3900 2580 0 3 1 14864 2 98144 47 1947
1320 1 4 0 12040 -122 0 8 1320 2120 0 0 1 10800 2 98177 47 1947
2760 2 3 0 8127 -122 0 10 2760 3070 0 0 2 6440 4 98075 47 1999
1350 2 3 400 10125 -122 0 7 1750 1900 0 0 1 9750 3 98198 47 1961
2330 2 3 0 10055 -122 0 8 2330 1910 0 0 2 19436 4 98011 47 1987
1780 2 4 440 9583 -122 0 8 2220 2080 0 0 1 16020 3 98030 47 1966
2020 2 3 0 8031 -122 0 7 2020 2020 0 0 2 8379 3 98038 47 1994
1250 2 5 0 7392 -122 0 7 1250 1280 0 0 1 7500 3 98146 47 1942
1510 2 3 0 6009 -122 0 8 1510 1640 0 0 1 6516 2 98053 47 2005
1120 2 4 600 9753 -122 0 7 1720 1510 0 0 1 9753 4 98023 47 1978
980 1 4 450 13068 -122 0 7 1430 1960 0 0 1 15246 3 98031 47 1961
1480 2 3 0 4729 -122 0 7 1480 2250 0 0 2 4729 3 98053 47 2004
1230 1 3 220 13193 -122 1978 7 1450 2030 1 4 2 15798 2 98166 47 1915
2280 2 5 0 15347 -122 0 7 2280 2280 0 0 1 15347 4 98059 47 1960
1780 2 3 1160 8236 -122 0 8 2940 2120 0 0 1 7350 6 98023 47 1978
1000 1 3 0 13702 -121 0 6 1000 1150 0 0 1 10200 2 98024 47 1961
1620 1 5 860 4800 -122 0 7 2480 2090 0 0 1 5280 3 98108 47 1947
3760 4 3 0 35096 -122 0 10 3760 3430 0 0 2 28040 5 98033 47 1983
1640 2 5 580 80100 -121 0 7 2220 2070 0 0 1 94300 3 98010 47 1976
1670 1 3 300 4740 -122 2005 7 1970 1510 0 0 1 4740 4 98122 47 1904
3530 3 3 300 148539 -122 0 10 3830 2920 0 0 2 221284 3 98077 47 1993
2350 2 4 2060 13988 -122 0 9 4410 2600 0 2 1 14034 6 98003 47 1965
1430 1 4 0 8640 -122 0 7 1430 1190 0 0 1 8505 3 98003 47 1968
830 1 3 0 4960 -122 0 6 830 830 0 0 1 6000 2 98126 47 1940
1430 1 2 0 3750 -122 0 7 1430 1450 0 0 1 5000 2 98115 47 1925
1300 1 4 0 8316 -122 0 6 1300 1260 0 0 1 8316 3 98002 47 1954
790 1 4 240 3060 -122 0 7 1030 1390 0 2 1 3060 2 98103 47 1918
2740 2 3 0 10377 -122 0 9 2740 2570 0 0 2 11872 3 98023 47 1990
1830 2 3 1820 18841 -122 0 9 3650 3120 1 4 1 8354 4 98074 47 2000
720 1 3 0 2566 -122 0 6 720 1150 0 0 1 5120 2 98106 47 1954
2010 2 4 0 7650 -122 0 7 2010 2010 0 0 1 7312 4 98002 47 1976
770 1 4 790 3000 -122 0 6 1560 1390 0 0 1 3000 3 98103 47 1918
1240 2 4 570 7209 -122 0 7 1810 1750 0 0 1 7209 3 98032 47 1978
3360 2 3 0 6567 -122 0 9 3360 3060 0 0 2 7685 4 98058 47 2001
1510 2 3 0 36224 -121 0 8 1510 1730 0 0 2 36224 3 98045 47 1991
800 1 3 600 6331 -122 0 7 1400 1620 0 0 1 3538 3 98118 47 1953
1730 2 3 0 6458 -122 0 7 1730 1630 0 0 2 7442 3 98030 47 1987
1420 2 5 0 6816 -122 0 7 1420 1420 0 2 1 9191 2 98115 47 1928
1180 1 4 1180 7620 -122 0 7 2360 1910 0 0 1 7620 4 98106 47 1955
1200 1 4 380 10650 -122 0 7 1580 1550 0 0 1 11455 3 98059 47 1974
1230 1 3 0 10098 -121 0 7 1230 1380 0 0 1 10170 3 98045 47 1979
2460 2 3 0 5659 -122 0 8 2460 2990 0 0 2 4425 4 98052 47 2006
1460 1 3 200 4400 -122 0 8 1660 1660 0 0 1 4400 3 98112 47 1911
1270 1 4 0 8470 -122 0 7 1270 1600 0 0 1 8470 3 98198 47 1960
1320 2 3 780 33450 -122 0 10 2100 2380 0 0 2 40510 3 98074 47 1979
770 1 3 0 2580 -122 0 5 770 1330 0 0 1 5040 2 98144 47 1930
760 0 5 0 14267 -122 0 5 760 1230 1 4 1 10079 1 98070 47 1936
1700 2 4 0 7475 -122 0 7 1700 1950 0 0 2 7280 4 98031 47 1988
1120 1 3 0 6350 -122 0 7 1120 1130 0 0 1 10701 3 98106 47 1954
1070 1 3 0 4465 -122 0 7 1070 1320 0 0 1 4500 2 98115 47 1937
1420 2 3 650 8250 -122 0 8 2070 2070 0 0 1 9900 3 98023 47 1979
4750 3 3 300 20060 -122 2008 11 5050 3890 0 2 1 20100 4 98004 47 1982
5310 4 4 0 47443 -122 0 11 5310 4180 0 0 2 57346 4 98077 47 1989
1040 1 4 0 7530 -122 0 7 1040 1440 0 0 1 7538 2 98133 47 1939
1700 1 4 0 8164 -122 0 7 1700 1350 0 0 1 11390 3 98003 47 1967
1300 1 3 0 7619 -122 0 7 1300 1320 0 0 1 5898 3 98178 47 1961
580 1 3 500 2225 -122 2003 7 1080 1440 0 0 1 1306 3 98199 47 1954
2653 2 3 0 4927 -122 0 8 2653 2653 0 0 2 4510 3 98031 47 2006
2290 2 5 0 10530 -122 0 8 2290 1660 0 0 1 16258 3 98058 47 1960
2850 2 3 970 12136 -122 0 9 3820 1860 0 0 2 26300 4 98028 47 2014
2210 2 3 0 49385 -122 0 8 2210 2670 0 0 1 49375 4 98038 47 1997
1240 1 3 1150 6000 -122 0 6 2390 2020 0 0 1 6000 3 98118 47 1908
1610 1 4 990 11088 -122 0 7 2600 1720 0 0 1 11325 4 98031 47 1969
860 1 3 0 8775 -122 0 6 860 1650 0 0 1 5265 2 98178 47 1931
2630 3 5 1200 7556 -122 1994 9 3830 3050 0 1 2 8480 5 98122 47 1905
3500 2 3 0 7864 -122 0 9 3500 3920 0 0 2 7048 4 98053 47 2005
1740 3 4 680 13300 -122 0 8 2420 2570 0 0 1 13959 3 98028 47 1988
2720 2 3 0 8100 -122 0 9 2720 2410 0 0 2 8666 4 98030 47 1992
1850 2 3 650 9750 -122 0 7 2500 2300 0 0 1 13500 5 98072 47 1979
1140 1 3 530 7320 -122 0 7 1670 1670 0 0 1 6720 3 98034 47 1980
1450 2 3 1450 10300 -122 0 8 2900 2310 0 0 1 10300 5 98006 47 1985
1140 1 4 500 13527 -122 0 7 1640 1520 0 0 1 14100 2 98006 47 1954
1890 2 4 0 15256 -122 0 7 1890 2410 0 0 2 15770 4 98166 47 1968
1780 1 4 1170 9600 -122 0 8 2950 2120 0 2 1 9025 4 98034 47 1975
2160 2 3 0 9937 -122 0 9 2160 2280 0 0 2 9528 4 98001 47 1992
2270 3 3 1010 11004 -122 0 8 3280 2320 0 0 2 11060 4 98056 47 1986
1270 2 5 700 4166 -122 0 8 1970 2390 0 3 2 4166 3 98126 47 1929
3360 2 3 0 11374 -122 0 10 3360 3150 0 0 2 22111 4 98075 47 1994
1320 2 3 0 7316 -122 0 7 1320 1740 0 0 1 8959 3 98042 47 1993
2650 2 3 0 7220 -122 0 8 2650 2400 0 0 2 7286 3 98059 47 1990
1330 1 3 700 5592 -122 0 7 2030 2140 0 0 1 8880 3 98108 47 1963
1090 1 3 500 9052 -122 0 7 1590 1630 0 2 1 11914 3 98188 47 1957
2600 5 3 1950 19508 -122 0 10 4550 4550 1 4 1 18641 4 98074 47 2002
2440 2 3 0 7903 -122 0 8 2440 2510 0 0 2 7632 3 98003 47 1998
970 2 4 970 7310 -122 0 7 1940 2190 0 0 1 9000 3 98117 47 1948
2040 2 3 0 4590 -122 0 8 2040 2370 0 0 2 3810 3 98038 47 2006
1120 2 4 1080 10139 -122 0 7 2200 1460 0 0 1 8750 3 98166 47 1964
960 1 4 960 4000 -122 0 8 1920 1740 0 0 1 3300 3 98112 47 1913
1400 2 4 400 8275 -122 0 8 1800 1800 0 0 1 7750 4 98177 47 1965
2180 2 3 0 9781 -122 0 8 2180 2250 0 0 2 7297 4 98074 47 1984
1010 1 4 0 5000 -122 0 6 1010 1460 0 0 1 5000 2 98105 47 1908
2220 2 5 1100 8330 -122 0 8 3320 2720 0 0 2 10574 4 98056 47 1960
1980 2 5 390 5750 -122 0 8 2370 2440 0 2 1 4000 4 98144 47 1928
1660 1 3 0 78408 -121 0 6 1660 1660 0 0 1 78408 5 98065 47 1915
3370 2 5 280 5400 -122 0 10 3650 2880 0 4 2 9050 5 98119 47 1921
2690 3 3 1600 11244 -122 0 11 4290 3860 0 3 1 12103 4 98006 47 1997
2690 3 3 1600 11244 -122 0 11 4290 3860 0 3 1 12103 4 98006 47 1997
1350 2 3 600 7350 -122 0 8 1950 2150 0 0 1 7700 4 98058 47 1979
1720 2 5 870 8162 -122 0 8 2590 1570 0 0 1 14052 3 98133 47 1948
1930 2 4 0 57500 -122 0 8 1930 2350 0 0 1 64904 3 98042 47 1988
